f_kpi_id;d_kpi_id;d_target_id;d_level0_id;d_level1_id;d_level2_id;d_level3_id;d_level4_id;Numerator;Denominator;d_date_id
1952;3;1;1;1;2;3;1;2286216;2938573;20190806
1953;3;1;1;1;2;3;1;2129423;2828518;20190906
1954;3;1;1;1;2;3;1;2296066;2779115;20191006
1955;3;1;1;1;2;3;1;2210127;2446057;20191106
1956;3;1;1;1;2;3;1;2063001;2248973;20191206
1957;3;1;1;1;1;5;1;2795084;2585035;20190106
1958;3;1;1;1;1;5;1;2180556;2557230;20190206
1959;3;1;1;1;1;5;1;2610515;2734205;20190306
1960;3;1;1;1;1;5;1;2387356;2692512;20190406
1961;3;1;1;1;1;5;1;2408290;2710742;20190506
1962;3;1;1;1;1;5;1;2401233;2666760;20190606
1963;3;1;1;1;1;5;1;2622119;2552851;20190706
1964;3;1;1;1;1;5;1;2830229;2055205;20190806
1965;3;1;1;1;1;5;1;2125957;2098141;20190906
1966;3;1;1;1;1;5;1;2852696;2349327;20191006
1967;3;1;1;1;1;5;1;2901959;2150344;20191106
1968;3;1;1;1;1;5;1;2900258;2740437;20191206
1969;3;1;1;1;3;4;1;2209060;2449950;20190106
1970;3;1;1;1;3;4;1;2826665;2730171;20190206
1971;3;1;1;1;3;4;1;2159793;2726805;20190306
1972;3;1;1;1;3;4;1;2120731;2253481;20190406
1973;3;1;1;1;3;4;1;2343074;2074299;20190506
1974;3;1;1;1;3;4;1;2790549;2620851;20190606
1975;3;1;1;1;3;4;1;2387838;2871941;20190706
1976;3;1;1;1;3;4;1;2162169;2640163;20190806
1977;3;1;1;1;3;4;1;2206249;2590590;20190906
1978;3;1;1;1;3;4;1;2125368;2748363;20191006
1979;3;1;1;1;3;4;1;2495651;2710349;20191106
1980;3;1;1;1;3;4;1;2473600;2584783;20191206
1981;4;1;1;1;1;1;1;2413556;2300234;20190106
1982;4;1;1;1;1;1;1;2548632;2461152;20190206
1983;4;1;1;1;1;1;1;2505967;2194045;20190306
1984;4;1;1;1;1;1;1;2155573;2143360;20190406
1985;4;1;1;1;1;1;1;2231985;2655370;20190506
1986;4;1;1;1;1;1;1;2592614;2687039;20190606
1987;4;1;1;1;1;1;1;2293961;2292127;20190706
1988;4;1;1;1;1;1;1;2918050;2179486;20190806
1989;4;1;1;1;1;1;1;2703730;2601209;20190906
1990;4;1;1;1;1;1;1;2075128;2511879;20191006
1991;4;1;1;1;1;1;1;2714866;2364072;20191106
1992;4;1;1;1;1;1;1;2133141;2622243;20191206
1993;4;1;1;1;1;2;1;2263927;2523325;20190106
1994;4;1;1;1;1;2;1;2502612;2318455;20190206
1995;4;1;1;1;1;2;1;2499674;2226757;20190306
1996;4;1;1;1;1;2;1;2318523;2718735;20190406
1997;4;1;1;1;1;2;1;2595475;2468297;20190506
1998;4;1;1;1;1;2;1;2726326;2667134;20190606
1999;4;1;1;1;1;2;1;2314010;2906579;20190706
2000;4;1;1;1;1;2;1;2197164;2106495;20190806
2001;4;1;1;1;1;2;1;2189217;2113069;20190906
2002;4;1;1;1;1;2;1;2783319;2052562;20191006
2003;4;1;1;1;1;2;1;2543589;2293887;20191106
2004;4;1;1;1;1;2;1;2058254;2369806;20191206
2005;4;1;1;1;2;3;1;2672416;2309809;20190106
2006;4;1;1;1;2;3;1;2225309;2439744;20190206
2007;4;1;1;1;2;3;1;2488046;2510777;20190306
2008;4;1;1;1;2;3;1;2560879;2917047;20190406
2009;4;1;1;1;2;3;1;2351738;2697237;20190506
2010;4;1;1;1;2;3;1;2255092;2202926;20190606
2011;4;1;1;1;2;3;1;2111925;2271975;20190706
2012;4;1;1;1;2;3;1;2613062;2149177;20190806
2013;4;1;1;1;2;3;1;2754195;2554999;20190906
2014;4;1;1;1;2;3;1;2201026;2680434;20191006
2015;4;1;1;1;2;3;1;2337348;2347859;20191106
2016;4;1;1;1;2;3;1;2465084;2828062;20191206
2017;4;1;1;1;1;5;1;2611113;2615822;20190106
2018;4;1;1;1;1;5;1;2360059;2490746;20190206
2019;4;1;1;1;1;5;1;2900295;2118076;20190306
2020;4;1;1;1;1;5;1;2140268;2738078;20190406
2021;4;1;1;1;1;5;1;2685819;2471465;20190506
2022;4;1;1;1;1;5;1;2578840;2608225;20190606
2023;4;1;1;1;1;5;1;2515853;2065218;20190706
2024;4;1;1;1;1;5;1;2930480;2863059;20190806
2025;4;1;1;1;1;5;1;2200466;2434664;20190906
2026;4;1;1;1;1;5;1;2760242;2555618;20191006
2027;4;1;1;1;1;5;1;2525401;2451750;20191106
2028;4;1;1;1;1;5;1;2889582;2540465;20191206
2029;4;1;1;1;3;4;1;2412693;2808589;20190106
2030;4;1;1;1;3;4;1;2839644;2528879;20190206
2031;4;1;1;1;3;4;1;2376197;2340640;20190306
2032;4;1;1;1;3;4;1;2266065;2818830;20190406
2033;4;1;1;1;3;4;1;2151128;2508323;20190506
2034;4;1;1;1;3;4;1;2493578;2659853;20190606
2035;4;1;1;1;3;4;1;2871064;2136879;20190706
2036;4;1;1;1;3;4;1;2508749;2841961;20190806
2037;4;1;1;1;3;4;1;2053612;2082084;20190906
2038;4;1;1;1;3;4;1;2576866;2611089;20191006
2039;4;1;1;1;3;4;1;2828203;2411950;20191106
2040;4;1;1;1;3;4;1;2522976;2545106;20191206
2041;5;1;1;1;1;1;1;2872770;2664911;20190106
2042;5;1;1;1;1;1;1;2673692;2452202;20190206
2043;5;1;1;1;1;1;1;2082731;2683693;20190306
2044;5;1;1;1;1;1;1;2107297;2178888;20190406
2045;5;1;1;1;1;1;1;2424493;2651960;20190506
2046;5;1;1;1;1;1;1;2896054;2765481;20190606
2047;5;1;1;1;1;1;1;2131405;2721240;20190706
2048;5;1;1;1;1;1;1;2454417;2352129;20190806
2049;5;1;1;1;1;1;1;2896306;2652225;20190906
2050;5;1;1;1;1;1;1;2298530;2636057;20191006
2051;5;1;1;1;1;1;1;2064417;2846328;20191106
2052;5;1;1;1;1;1;1;2045766;2702261;20191206
2053;5;1;1;1;1;2;1;2309961;2598737;20190106
2054;5;1;1;1;1;2;1;2558579;2764618;20190206
2055;5;1;1;1;1;2;1;2426079;2231861;20190306
2056;5;1;1;1;1;2;1;2862913;2141092;20190406
2057;5;1;1;1;1;2;1;2541472;2362138;20190506
2058;5;1;1;1;1;2;1;2255622;2074164;20190606
2059;5;1;1;1;1;2;1;2815132;2893621;20190706
2060;5;1;1;1;1;2;1;2231628;2891615;20190806
2061;5;1;1;1;1;2;1;2886310;2515466;20190906
2062;5;1;1;1;1;2;1;2705869;2465301;20191006
2063;5;1;1;1;1;2;1;2875422;2606809;20191106
2064;5;1;1;1;1;2;1;2186177;2598118;20191206
2065;5;1;1;1;2;3;1;2347993;2829352;20190106
2066;5;1;1;1;2;3;1;2043909;2791435;20190206
2067;5;1;1;1;2;3;1;2462285;2485334;20190306
2068;5;1;1;1;2;3;1;2706688;2228255;20190406
2069;5;1;1;1;2;3;1;2735090;2516751;20190506
2070;5;1;1;1;2;3;1;2587772;2589954;20190606
2071;5;1;1;1;2;3;1;2244495;2436386;20190706
2072;5;1;1;1;2;3;1;2538071;2789240;20190806
2073;5;1;1;1;2;3;1;2338133;2937865;20190906
2074;5;1;1;1;2;3;1;2159069;2098597;20191006
2075;5;1;1;1;2;3;1;2639381;2146574;20191106
2076;5;1;1;1;2;3;1;2654438;2562587;20191206
2077;5;1;1;1;1;5;1;2603236;2120778;20190106
2078;5;1;1;1;1;5;1;2206663;2807626;20190206
2079;5;1;1;1;1;5;1;2682130;2074920;20190306
2080;5;1;1;1;1;5;1;2887387;2620311;20190406
2081;5;1;1;1;1;5;1;2601864;2921595;20190506
2082;5;1;1;1;1;5;1;2728893;2119031;20190606
2083;5;1;1;1;1;5;1;2938127;2471511;20190706
2084;5;1;1;1;1;5;1;2824546;2548972;20190806
2085;5;1;1;1;1;5;1;2277217;2131427;20190906
2086;5;1;1;1;1;5;1;2391594;2647896;20191006
2087;5;1;1;1;1;5;1;2521674;2870355;20191106
2088;5;1;1;1;1;5;1;2301635;2310030;20191206
2089;5;1;1;1;3;4;1;2277538;2448957;20190106
2090;5;1;1;1;3;4;1;2596063;2791554;20190206
2091;5;1;1;1;3;4;1;2422242;2444630;20190306
2092;5;1;1;1;3;4;1;2622452;2053776;20190406
2093;5;1;1;1;3;4;1;2091012;2703705;20190506
2094;5;1;1;1;3;4;1;2080770;2134159;20190606
2095;5;1;1;1;3;4;1;2122476;2126049;20190706
2096;5;1;1;1;3;4;1;2547322;2800545;20190806
2097;5;1;1;1;3;4;1;2525139;2585165;20190906
2098;5;1;1;1;3;4;1;2228742;2098093;20191006
2099;5;1;1;1;3;4;1;2357225;2521046;20191106
2100;5;1;1;1;3;4;1;2634024;2871911;20191206
2101;6;1;1;1;1;1;1;2588553;2279627;20190106
2102;6;1;1;1;1;1;1;2887668;2753783;20190206
2103;6;1;1;1;1;1;1;2116913;2578410;20190306
2104;6;1;1;1;1;1;1;2118414;2582332;20190406
2105;6;1;1;1;1;1;1;2905320;2163061;20190506
2106;6;1;1;1;1;1;1;2372626;2492349;20190606
2107;6;1;1;1;1;1;1;2740323;2347489;20190706
2108;6;1;1;1;1;1;1;2659821;2330653;20190806
2109;6;1;1;1;1;1;1;2549924;2343512;20190906
2110;6;1;1;1;1;1;1;2517027;2235003;20191006
2111;6;1;1;1;1;1;1;2788690;2195347;20191106
2112;6;1;1;1;1;1;1;2895861;2637914;20191206
2113;6;1;1;1;1;2;1;2572808;2094019;20190106
2114;6;1;1;1;1;2;1;2356684;2133219;20190206
2115;6;1;1;1;1;2;1;2569271;2866531;20190306
2116;6;1;1;1;1;2;1;2719929;2787067;20190406
2117;6;1;1;1;1;2;1;2497337;2724514;20190506
2118;6;1;1;1;1;2;1;2422447;2593090;20190606
2119;6;1;1;1;1;2;1;2714262;2619440;20190706
2120;6;1;1;1;1;2;1;2335504;2084816;20190806
2121;6;1;1;1;1;2;1;2720662;2647759;20190906
2122;6;1;1;1;1;2;1;2155520;2584184;20191006
2123;6;1;1;1;1;2;1;2733974;2056542;20191106
2124;6;1;1;1;1;2;1;2130652;2791161;20191206
2125;6;1;1;1;2;3;1;2183000;2467587;20190106
2126;6;1;1;1;2;3;1;2136147;2688904;20190206
2127;6;1;1;1;2;3;1;2523750;2752279;20190306
2128;6;1;1;1;2;3;1;2467734;2115811;20190406
2129;6;1;1;1;2;3;1;2761743;2788777;20190506
2130;6;1;1;1;2;3;1;2594676;2265364;20190606
2131;6;1;1;1;2;3;1;2353170;2447756;20190706
2132;6;1;1;1;2;3;1;2887424;2507396;20190806
2133;6;1;1;1;2;3;1;2549414;2240342;20190906
2134;6;1;1;1;2;3;1;2605239;2808474;20191006
2135;6;1;1;1;2;3;1;2904948;2515725;20191106
2136;6;1;1;1;2;3;1;2548567;2903998;20191206
2137;6;1;1;1;1;5;1;2341534;2146968;20190106
2138;6;1;1;1;1;5;1;2131876;2870691;20190206
2139;6;1;1;1;1;5;1;2602898;2239152;20190306
2140;6;1;1;1;1;5;1;2848697;2060642;20190406
2141;6;1;1;1;1;5;1;2340407;2484190;20190506
2142;6;1;1;1;1;5;1;2161891;2328469;20190606
2143;6;1;1;1;1;5;1;2673473;2686457;20190706
2144;6;1;1;1;1;5;1;2138441;2734046;20190806
2145;6;1;1;1;1;5;1;2565397;2050056;20190906
2146;6;1;1;1;1;5;1;2766132;2640970;20191006
2147;6;1;1;1;1;5;1;2224522;2290758;20191106
2148;6;1;1;1;1;5;1;2086958;2703303;20191206
2149;6;1;1;1;3;4;1;2316035;2519350;20190106
2150;6;1;1;1;3;4;1;2755433;2287668;20190206
2151;6;1;1;1;3;4;1;2826879;2247530;20190306
2152;6;1;1;1;3;4;1;2491849;2190971;20190406
2153;6;1;1;1;3;4;1;2427468;2934687;20190506
2154;6;1;1;1;3;4;1;2931043;2724526;20190606
2155;6;1;1;1;3;4;1;2876935;2915421;20190706
2156;6;1;1;1;3;4;1;2848598;2623536;20190806
2157;6;1;1;1;3;4;1;2045242;2153363;20190906
2158;6;1;1;1;3;4;1;2894626;2698897;20191006
2159;6;1;1;1;3;4;1;2242777;2785407;20191106
2160;6;1;1;1;3;4;1;2151660;2246539;20191206
2161;1;1;1;1;1;1;1;2305596;2173472;20190107
2162;1;1;1;1;1;1;1;2137064;2117732;20190207
2163;1;1;1;1;1;1;1;2483962;2265082;20190307
2164;1;1;1;1;1;1;1;2417547;2537654;20190407
2165;1;1;1;1;1;1;1;2232133;2826253;20190507
2166;1;1;1;1;1;1;1;2597785;2660497;20190607
2167;1;1;1;1;1;1;1;2212573;2873453;20190707
2168;1;1;1;1;1;1;1;2157207;2907456;20190807
2169;1;1;1;1;1;1;1;2332539;2244958;20190907
2170;1;1;1;1;1;1;1;2342872;2512072;20191007
2171;1;1;1;1;1;1;1;2682186;2755297;20191107
2172;1;1;1;1;1;1;1;2342364;2634402;20191207
2173;1;1;1;1;1;2;1;2305071;2491054;20190107
2174;1;1;1;1;1;2;1;2185215;2903894;20190207
2175;1;1;1;1;1;2;1;2588805;2585099;20190307
2176;1;1;1;1;1;2;1;2230840;2076535;20190407
2177;1;1;1;1;1;2;1;2701491;2604592;20190507
2178;1;1;1;1;1;2;1;2495607;2363500;20190607
2179;1;1;1;1;1;2;1;2458096;2805784;20190707
2180;1;1;1;1;1;2;1;2107953;2346968;20190807
2181;1;1;1;1;1;2;1;2263897;2796425;20190907
2182;1;1;1;1;1;2;1;2403076;2425705;20191007
2183;1;1;1;1;1;2;1;2646812;2916691;20191107
2184;1;1;1;1;1;2;1;2251175;2365675;20191207
2185;1;1;1;1;2;3;1;2501924;2600073;20190107
2186;1;1;1;1;2;3;1;2383001;2461426;20190207
2187;1;1;1;1;2;3;1;2811656;2655174;20190307
2188;1;1;1;1;2;3;1;2896714;2910191;20190407
2189;1;1;1;1;2;3;1;2181020;2430680;20190507
2190;1;1;1;1;2;3;1;2200253;2877754;20190607
2191;1;1;1;1;2;3;1;2735355;2883754;20190707
2192;1;1;1;1;2;3;1;2593083;2191279;20190807
2193;1;1;1;1;2;3;1;2653537;2163406;20190907
2194;1;1;1;1;2;3;1;2123782;2438531;20191007
2195;1;1;1;1;2;3;1;2517375;2196488;20191107
2196;1;1;1;1;2;3;1;2222020;2391865;20191207
2197;1;1;1;1;3;5;1;2052535;2895207;20190107
2198;1;1;1;1;3;5;1;2349718;2395695;20190207
2199;1;1;1;1;3;5;1;2170780;2387962;20190307
2200;1;1;1;1;3;5;1;2498605;2210035;20190407
2201;1;1;1;1;3;5;1;2109723;2460323;20190507
2202;1;1;1;1;3;5;1;2049249;2333835;20190607
2203;1;1;1;1;3;5;1;2282603;2747749;20190707
2204;1;1;1;1;3;5;1;2414953;2403296;20190807
2205;1;1;1;1;3;5;1;2798971;2108617;20190907
2206;1;1;1;1;3;5;1;2539362;2103216;20191007
2207;1;1;1;1;3;5;1;2870430;2167989;20191107
2208;1;1;1;1;3;5;1;2679242;2510957;20191207
2209;1;1;1;1;4;4;1;2593310;2067331;20190107
2210;1;1;1;1;4;4;1;2917146;2921475;20190207
2211;1;1;1;1;4;4;1;2054406;2525736;20190307
2212;1;1;1;1;4;4;1;2793728;2829585;20190407
2213;1;1;1;1;4;4;1;2746044;2423237;20190507
2214;1;1;1;1;4;4;1;2768125;2829105;20190607
2215;1;1;1;1;4;4;1;2715963;2222237;20190707
2216;1;1;1;1;4;4;1;2773207;2208063;20190807
2217;1;1;1;1;4;4;1;2081275;2310955;20190907
2218;1;1;1;1;4;4;1;2073635;2812776;20191007
2219;1;1;1;1;4;4;1;2278441;2733898;20191107
2220;1;1;1;1;4;4;1;2538400;2065261;20191207
2221;2;1;1;1;1;1;1;2403602;2108891;20190107
2222;2;1;1;1;1;1;1;2736736;2335272;20190207
2223;2;1;1;1;1;1;1;2471001;2923535;20190307
2224;2;1;1;1;1;1;1;2248835;2055087;20190407
2225;2;1;1;1;1;1;1;2713865;2182428;20190507
2226;2;1;1;1;1;1;1;2130196;2349012;20190607
2227;2;1;1;1;1;1;1;2247307;2183711;20190707
2228;2;1;1;1;1;1;1;2701542;2926312;20190807
2229;2;1;1;1;1;1;1;2101300;2840900;20190907
2230;2;1;1;1;1;1;1;2721235;2728284;20191007
2231;2;1;1;1;1;1;1;2647825;2466146;20191107
2232;2;1;1;1;1;1;1;2609744;2123075;20191207
2233;2;1;1;1;1;2;1;2277310;2088724;20190107
2234;2;1;1;1;1;2;1;2121013;2379625;20190207
2235;2;1;1;1;1;2;1;2605722;2866885;20190307
2236;2;1;1;1;1;2;1;2071907;2215049;20190407
2237;2;1;1;1;1;2;1;2783597;2394807;20190507
2238;2;1;1;1;1;2;1;2738376;2523941;20190607
2239;2;1;1;1;1;2;1;2548857;2545996;20190707
2240;2;1;1;1;1;2;1;2867377;2438120;20190807
2241;2;1;1;1;1;2;1;2331522;2457209;20190907
2242;2;1;1;1;1;2;1;2641162;2833151;20191007
2243;2;1;1;1;1;2;1;2613310;2552430;20191107
2244;2;1;1;1;1;2;1;2713527;2062947;20191207
2245;2;1;1;1;2;3;1;2180600;2404058;20190107
2246;2;1;1;1;2;3;1;2799574;2882054;20190207
2247;2;1;1;1;2;3;1;2136042;2407616;20190307
2248;2;1;1;1;2;3;1;2413579;2417507;20190407
2249;2;1;1;1;2;3;1;2775845;2474449;20190507
2250;2;1;1;1;2;3;1;2246300;2757897;20190607
2251;2;1;1;1;2;3;1;2198039;2586970;20190707
2252;2;1;1;1;2;3;1;2170742;2051756;20190807
2253;2;1;1;1;2;3;1;2397316;2234318;20190907
2254;2;1;1;1;2;3;1;2399648;2446097;20191007
2255;2;1;1;1;2;3;1;2281680;2885638;20191107
2256;2;1;1;1;2;3;1;2743694;2808557;20191207
2257;2;1;1;1;1;5;1;2712992;2753547;20190107
2258;2;1;1;1;1;5;1;2177807;2159541;20190207
2259;2;1;1;1;1;5;1;2150731;2538221;20190307
2260;2;1;1;1;1;5;1;2762036;2701586;20190407
2261;2;1;1;1;1;5;1;2795669;2319277;20190507
2262;2;1;1;1;1;5;1;2868563;2621142;20190607
2263;2;1;1;1;1;5;1;2237864;2769753;20190707
2264;2;1;1;1;1;5;1;2427654;2934800;20190807
2265;2;1;1;1;1;5;1;2783914;2336691;20190907
2266;2;1;1;1;1;5;1;2285809;2295137;20191007
2267;2;1;1;1;1;5;1;2192224;2204134;20191107
2268;2;1;1;1;1;5;1;2308761;2425107;20191207
2269;2;1;1;1;3;4;1;2745219;2689442;20190107
2270;2;1;1;1;3;4;1;2913667;2375440;20190207
2271;2;1;1;1;3;4;1;2842269;2326426;20190307
2272;2;1;1;1;3;4;1;2220908;2653429;20190407
2273;2;1;1;1;3;4;1;2354624;2333360;20190507
2274;2;1;1;1;3;4;1;2580847;2681691;20190607
2275;2;1;1;1;3;4;1;2251611;2667817;20190707
2276;2;1;1;1;3;4;1;2791797;2504725;20190807
2277;2;1;1;1;3;4;1;2879324;2514141;20190907
2278;2;1;1;1;3;4;1;2456107;2787373;20191007
2279;2;1;1;1;3;4;1;2734139;2909863;20191107
2280;2;1;1;1;3;4;1;2866094;2672521;20191207
2281;3;1;1;1;1;1;1;2094143;2155192;20190107
2282;3;1;1;1;1;1;1;2561173;2130169;20190207
2283;3;1;1;1;1;1;1;2740575;2212133;20190307
2284;3;1;1;1;1;1;1;2741932;2458359;20190407
2285;3;1;1;1;1;1;1;2806898;2814362;20190507
2286;3;1;1;1;1;1;1;2264340;2442755;20190607
2287;3;1;1;1;1;1;1;2570839;2648008;20190707
2288;3;1;1;1;1;1;1;2750098;2620868;20190807
2289;3;1;1;1;1;1;1;2785813;2739929;20190907
2290;3;1;1;1;1;1;1;2141750;2601300;20191007
2291;3;1;1;1;1;1;1;2358861;2193985;20191107
2292;3;1;1;1;1;1;1;2589924;2144646;20191207
2293;3;1;1;1;1;2;1;2311316;2825424;20190107
2294;3;1;1;1;1;2;1;2747188;2160268;20190207
2295;3;1;1;1;1;2;1;2365541;2701983;20190307
2296;3;1;1;1;1;2;1;2730315;2773199;20190407
2297;3;1;1;1;1;2;1;2666266;2089417;20190507
2298;3;1;1;1;1;2;1;2873262;2660750;20190607
2299;3;1;1;1;1;2;1;2518144;2586141;20190707
2300;3;1;1;1;1;2;1;2682559;2436272;20190807
2301;3;1;1;1;1;2;1;2531858;2083121;20190907
2302;3;1;1;1;1;2;1;2812147;2255579;20191007
2303;3;1;1;1;1;2;1;2857596;2327931;20191107
2304;3;1;1;1;1;2;1;2193649;2542584;20191207
2305;3;1;1;1;2;3;1;2696447;2815230;20190107
2306;3;1;1;1;2;3;1;2450040;2899188;20190207
2307;3;1;1;1;2;3;1;2147917;2829620;20190307
2308;3;1;1;1;2;3;1;2294401;2270448;20190407
2309;3;1;1;1;2;3;1;2576330;2459521;20190507
2310;3;1;1;1;2;3;1;2045732;2112017;20190607
2311;3;1;1;1;2;3;1;2332090;2840203;20190707
2312;3;1;1;1;2;3;1;2088339;2793771;20190807
2313;3;1;1;1;2;3;1;2328264;2178537;20190907
2314;3;1;1;1;2;3;1;2784792;2144651;20191007
2315;3;1;1;1;2;3;1;2101163;2897183;20191107
2316;3;1;1;1;2;3;1;2612056;2082679;20191207
2317;3;1;1;1;1;5;1;2496726;2737536;20190107
2318;3;1;1;1;1;5;1;2608705;2226263;20190207
2319;3;1;1;1;1;5;1;2067843;2597100;20190307
2320;3;1;1;1;1;5;1;2588440;2555780;20190407
2321;3;1;1;1;1;5;1;2855481;2086421;20190507
2322;3;1;1;1;1;5;1;2644844;2662635;20190607
2323;3;1;1;1;1;5;1;2612035;2616437;20190707
2324;3;1;1;1;1;5;1;2641864;2041891;20190807
2325;3;1;1;1;1;5;1;2414602;2386377;20190907
2326;3;1;1;1;1;5;1;2169958;2600153;20191007
2327;3;1;1;1;1;5;1;2930130;2385041;20191107
2328;3;1;1;1;1;5;1;2726535;2667969;20191207
2329;3;1;1;1;3;4;1;2894445;2115820;20190107
2330;3;1;1;1;3;4;1;2889731;2237654;20190207
2331;3;1;1;1;3;4;1;2213535;2930431;20190307
2332;3;1;1;1;3;4;1;2049988;2710919;20190407
2333;3;1;1;1;3;4;1;2218624;2196943;20190507
2334;3;1;1;1;3;4;1;2381290;2764263;20190607
2335;3;1;1;1;3;4;1;2793573;2603591;20190707
2336;3;1;1;1;3;4;1;2727131;2894139;20190807
2337;3;1;1;1;3;4;1;2154018;2551585;20190907
2338;3;1;1;1;3;4;1;2824704;2761975;20191007
2339;3;1;1;1;3;4;1;2875108;2878937;20191107
2340;3;1;1;1;3;4;1;2497018;2769510;20191207
2341;4;1;1;1;1;1;1;2299957;2486491;20190107
2342;4;1;1;1;1;1;1;2718718;2645430;20190207
2343;4;1;1;1;1;1;1;2736187;2452476;20190307
2344;4;1;1;1;1;1;1;2063507;2400901;20190407
2345;4;1;1;1;1;1;1;2214360;2182005;20190507
2346;4;1;1;1;1;1;1;2293888;2271943;20190607
2347;4;1;1;1;1;1;1;2221265;2584722;20190707
2348;4;1;1;1;1;1;1;2363681;2637809;20190807
2349;4;1;1;1;1;1;1;2916801;2923004;20190907
2350;4;1;1;1;1;1;1;2586130;2563540;20191007
2351;4;1;1;1;1;1;1;2467236;2441911;20191107
2352;4;1;1;1;1;1;1;2896551;2088069;20191207
2353;4;1;1;1;1;2;1;2464156;2836658;20190107
2354;4;1;1;1;1;2;1;2858126;2933180;20190207
2355;4;1;1;1;1;2;1;2582566;2446725;20190307
2356;4;1;1;1;1;2;1;2597616;2724118;20190407
2357;4;1;1;1;1;2;1;2462042;2651587;20190507
2358;4;1;1;1;1;2;1;2813729;2234534;20190607
2359;4;1;1;1;1;2;1;2557343;2405469;20190707
2360;4;1;1;1;1;2;1;2749021;2918381;20190807
2361;4;1;1;1;1;2;1;2640785;2751997;20190907
2362;4;1;1;1;1;2;1;2487708;2740670;20191007
2363;4;1;1;1;1;2;1;2635343;2135690;20191107
2364;4;1;1;1;1;2;1;2263415;2679148;20191207
2365;4;1;1;1;2;3;1;2132129;2079098;20190107
2366;4;1;1;1;2;3;1;2668899;2104086;20190207
2367;4;1;1;1;2;3;1;2572275;2471946;20190307
2368;4;1;1;1;2;3;1;2509583;2611418;20190407
2369;4;1;1;1;2;3;1;2076520;2467229;20190507
2370;4;1;1;1;2;3;1;2387400;2398413;20190607
2371;4;1;1;1;2;3;1;2822237;2251614;20190707
2372;4;1;1;1;2;3;1;2143809;2216268;20190807
2373;4;1;1;1;2;3;1;2105637;2862877;20190907
2374;4;1;1;1;2;3;1;2580728;2263211;20191007
2375;4;1;1;1;2;3;1;2922561;2732406;20191107
2376;4;1;1;1;2;3;1;2825930;2169203;20191207
2377;4;1;1;1;1;5;1;2781590;2163796;20190107
2378;4;1;1;1;1;5;1;2386121;2554453;20190207
2379;4;1;1;1;1;5;1;2607514;2787532;20190307
2380;4;1;1;1;1;5;1;2503677;2590225;20190407
2381;4;1;1;1;1;5;1;2466090;2249858;20190507
2382;4;1;1;1;1;5;1;2760198;2209748;20190607
2383;4;1;1;1;1;5;1;2308226;2695777;20190707
2384;4;1;1;1;1;5;1;2936190;2172159;20190807
2385;4;1;1;1;1;5;1;2267399;2452886;20190907
2386;4;1;1;1;1;5;1;2231100;2493038;20191007
2387;4;1;1;1;1;5;1;2603759;2104972;20191107
2388;4;1;1;1;1;5;1;2107930;2336530;20191207
2389;4;1;1;1;3;4;1;2600650;2351095;20190107
2390;4;1;1;1;3;4;1;2092018;2391592;20190207
2391;4;1;1;1;3;4;1;2718495;2361514;20190307
2392;4;1;1;1;3;4;1;2560814;2457580;20190407
2393;4;1;1;1;3;4;1;2564021;2705785;20190507
2394;4;1;1;1;3;4;1;2362786;2523009;20190607
2395;4;1;1;1;3;4;1;2833892;2147363;20190707
2396;4;1;1;1;3;4;1;2298769;2263148;20190807
2397;4;1;1;1;3;4;1;2843465;2092729;20190907
2398;4;1;1;1;3;4;1;2551672;2454229;20191007
2399;4;1;1;1;3;4;1;2565063;2291175;20191107
2400;4;1;1;1;3;4;1;2776824;2815460;20191207
2401;5;1;1;1;1;1;1;2876838;2094719;20190107
2402;5;1;1;1;1;1;1;2538639;2858908;20190207
2403;5;1;1;1;1;1;1;2517307;2452045;20190307
2404;5;1;1;1;1;1;1;2521629;2216096;20190407
2405;5;1;1;1;1;1;1;2435663;2894785;20190507
2406;5;1;1;1;1;1;1;2377632;2325026;20190607
2407;5;1;1;1;1;1;1;2225259;2443119;20190707
2408;5;1;1;1;1;1;1;2758810;2301545;20190807
2409;5;1;1;1;1;1;1;2693476;2065472;20190907
2410;5;1;1;1;1;1;1;2689565;2186144;20191007
2411;5;1;1;1;1;1;1;2775770;2124629;20191107
2412;5;1;1;1;1;1;1;2321017;2617965;20191207
2413;5;1;1;1;1;2;1;2217611;2709252;20190107
2414;5;1;1;1;1;2;1;2108671;2521182;20190207
2415;5;1;1;1;1;2;1;2250240;2401112;20190307
2416;5;1;1;1;1;2;1;2835183;2643653;20190407
2417;5;1;1;1;1;2;1;2544279;2253360;20190507
2418;5;1;1;1;1;2;1;2839444;2472714;20190607
2419;5;1;1;1;1;2;1;2442445;2454689;20190707
2420;5;1;1;1;1;2;1;2110956;2459959;20190807
2421;5;1;1;1;1;2;1;2096954;2694109;20190907
2422;5;1;1;1;1;2;1;2287668;2456796;20191007
2423;5;1;1;1;1;2;1;2363176;2403034;20191107
2424;5;1;1;1;1;2;1;2426900;2449452;20191207
2425;5;1;1;1;2;3;1;2200699;2107241;20190107
2426;5;1;1;1;2;3;1;2900632;2119764;20190207
2427;5;1;1;1;2;3;1;2589815;2527569;20190307
2428;5;1;1;1;2;3;1;2751114;2073625;20190407
2429;5;1;1;1;2;3;1;2733650;2648780;20190507
2430;5;1;1;1;2;3;1;2703601;2151902;20190607
2431;5;1;1;1;2;3;1;2645574;2848567;20190707
